exer;outre_mer;reg_code;reg_name;dep_code;dep_name;epci_code;epci_name;tranche_population;rural;montagne;touristique;tranche_revenu_imposable_par_habitant;qpv;com_code;com_name;categ;siren;insee;ident;lbudg;type_de_budget;nomen;agregat;montant;montant_en_millions;ptot;euros_par_habitant;presence_budget;cbudg;ordre_analyse1_section1;ordre_analyse1_section2;ordre_analyse1_section3;ordre_analyse2_section1;ordre_analyse2_section2;ordre_analyse2_section3;ordre_analyse3_section1;ordre_analyse3_section2;ordre_analyse3_section3;ordre_analyse4_section1;annee_join;ptot_n
2020;Non;52;Pays de la Loire;44;Loire-Atlantique;244400404;Nantes Métropole;8;Non;Non;Non;3;Non;44026;Carquefou;Commune;214400269;44026;2,144E+13;LOTISSEMENT COMMUNAL DU CHARBONNEAU;Budget annexe;M14;Dépenses de fonctionnement;23783.78;0.023783779999999997;20238;1.1752040715485719;1;3;;4;;;1;2;;;;;2020;21029
2020;Non;52;Pays de la Loire;44;Loire-Atlantique;244400503;Communauté de communes d'Erdre et Gesvres;4;Oui;Non;Non;2;Non;44027;Casson;Commune;214400277;44027;2,144E+13;CASSON;Budget principal;M14;Dépenses de fonctionnement;1760520.47;1.76052047;2329;755.9126105624731;1;1;;4;;;1;2;;;;;2020;2583
2020;Non;52;Pays de la Loire;44;Loire-Atlantique;244400552;Communauté de communes du Pays d'Ancenis;5;Oui;Non;Non;2;Non;44028;Le Cellier;Commune;214400285;44028;2,144E+13;CELLIER (LE);Budget principal;M14;Dépenses de fonctionnement;2992614.96;2.99261496;3892;768.9144295991778;1;1;;4;;;1;2;;;;;2020;4099
2020;Non;52;Pays de la Loire;44;Loire-Atlantique;244400644;Communauté d'agglomération de la Région Nazairienne et de l'Estuaire (CARENE);5;Non;Non;Non;1;Non;44030;La Chapelle-des-Marais;Commune;214400301;44030;2,144E+13;LA CHAPELLE-DES-MARAIS;Budget principal;M14;Dépenses de fonctionnement;2975591.1;2.9755911;4270;696.8597423887588;1;1;;4;;;1;2;;;;;2020;4481
2020;Non;52;Pays de la Loire;44;Loire-Atlantique;200072726;Communauté de communes Châteaubriant-Derval;3;Oui;Non;Non;1;Non;44031;La Chapelle-Glain;Commune;214400319;44031;2,144E+13;CHAPELLE-GLAIN (LA);Budget principal;M14;Dépenses de fonctionnement;544541.82;0.54454182;820;664.0753902439023;1;1;;4;;;1;2;;;;;2020;823
2020;Non;52;Pays de la Loire;44;Loire-Atlantique;200072726;Communauté de communes Châteaubriant-Derval;3;Oui;Non;Non;1;Non;44031;La Chapelle-Glain;Commune;214400319;44031;2,144E+13;ASST LA CHAPELLE-GLAIN;Budget annexe;M49A;Dépenses de fonctionnement;45837.75;0.04583775;820;55.89969512195122;1;3;;4;;;1;2;;;;;2020;823
2020;Non;52;Pays de la Loire;44;Loire-Atlantique;200072726;Communauté de communes Châteaubriant-Derval;3;Oui;Non;Non;1;Non;44031;La Chapelle-Glain;Commune;214400319;44031;2,144E+13;LOC COMMERC SUPERETTE LA CHAPELLE-GLAIN;Budget annexe;M14;Dépenses de fonctionnement;14366.05;0.01436605;820;17.519573170731707;1;3;;4;;;1;2;;;;;2020;823
2020;Non;52;Pays de la Loire;44;Loire-Atlantique;200072726;Communauté de communes Châteaubriant-Derval;3;Oui;Non;Non;1;Non;44031;La Chapelle-Glain;Commune;214400319;44031;2,144E+13;LOGTS LOCATIFS JONQUILLES CHAPELLE GLAIN;Budget annexe;M14;Dépenses de fonctionnement;4374.75;0.00437475;820;5.335060975609756;1;3;;4;;;1;2;;;;;2020;823
2020;Non;52;Pays de la Loire;44;Loire-Atlantique;200072726;Communauté de communes Châteaubriant-Derval;3;Oui;Non;Non;1;Non;44031;La Chapelle-Glain;Commune;214400319;44031;2,144E+13;LOT DOMAINE DU PRIEURE LA CHAPELLE-GLAIN;Budget annexe;M14;Dépenses de fonctionnement;825.0;0.000825;820;1.0060975609756098;1;3;;4;;;1;2;;;;;2020;823
2020;Non;52;Pays de la Loire;44;Loire-Atlantique;200067866;Communauté de communes Sèvre et Loire;4;Oui;Non;Non;2;Non;44032;La Chapelle-Heulin;Commune;214400327;44032;2,144E+13;CHAPELLE-HEULIN (LA );Budget principal;M14;Dépenses de fonctionnement;2300031.77;2.30003177;3308;695.2937636033857;1;1;;4;;;1;2;;;;;2020;3491
2020;Non;52;Pays de la Loire;44;Loire-Atlantique;200067866;Communauté de communes Sèvre et Loire;4;Oui;Non;Non;2;Non;44032;La Chapelle-Heulin;Commune;214400327;44032;2,144E+13;LOT CENTRE BOURG LA CHAPELLE-HEULIN;Budget annexe;M14;Dépenses de fonctionnement;0.46;4.6000000000000004e-07;3308;0.00013905683192261186;1;3;;4;;;1;2;;;;;2020;3491
2020;Non;52;Pays de la Loire;44;Loire-Atlantique;200067866;Communauté de communes Sèvre et Loire;4;Oui;Non;Non;2;Non;44032;La Chapelle-Heulin;Commune;214400327;44032;2,144E+13;LOCAUX PROFESSIONNELS LA CHAPELLE-HEULIN;Budget annexe;M14;Dépenses de fonctionnement;17488.06;0.01748806;3308;5.286596130592503;1;3;;4;;;1;2;;;;;2020;3491
2020;Non;52;Pays de la Loire;44;Loire-Atlantique;200072734;Communauté de communes Estuaire et Sillon;4;Non;Non;Non;2;Non;44033;La Chapelle-Launay;Commune;214400335;44033;2,144E+13;CHAPELLE-LAUNAY (LA );Budget principal;M14;Dépenses de fonctionnement;1570790.52;1.57079052;3094;507.689243697479;1;1;;4;;;1;2;;;;;2020;3285
2020;Non;52;Pays de la Loire;44;Loire-Atlantique;244400404;Nantes Métropole;8;Non;Non;Non;2;Non;44035;La Chapelle-sur-Erdre;Commune;214400350;44035;2,144E+13;CHAPELLE-SUR-ERDRE (LA );Budget principal;M14;Dépenses de fonctionnement;18604444.04;18.60444404;20044;928.1802055477948;1;1;;4;;;1;2;;;;;2020;20813
2020;Non;52;Pays de la Loire;44;Loire-Atlantique;244400404;Nantes Métropole;8;Non;Non;Non;2;Non;44035;La Chapelle-sur-Erdre;Commune;214400350;44035;2,144E+13;ESPACE CULT CAPELLIA LA CHAPELLE-SUR-ERD;Budget annexe;M14;Dépenses de fonctionnement;639557.1;0.6395571;20044;31.907658152065455;1;3;;4;;;1;2;;;;;2020;20813
2020;Non;52;Pays de la Loire;44;Loire-Atlantique;200072726;Communauté de communes Châteaubriant-Derval;7;Non;Non;Non;1;Oui;44036;Châteaubriant;Commune;214400368;44036;2,144E+13;CHATEAUBRIANT;Budget principal;M14;Dépenses de fonctionnement;11813986.28;11.81398628;12492;945.7241658661543;1;1;;4;;;1;2;;;;;2020;12629
2020;Non;52;Pays de la Loire;44;Loire-Atlantique;200072726;Communauté de communes Châteaubriant-Derval;7;Non;Non;Non;1;Oui;44036;Châteaubriant;Commune;214400368;44036;2,144E+13;BOWLING CHATEAUBRIANT;Budget annexe;M4;Dépenses de fonctionnement;4362.0;0.004362;12492;0.34918347742555234;1;3;;4;;;1;2;;;;;2020;12629
2020;Non;52;Pays de la Loire;44;Loire-Atlantique;200072726;Communauté de communes Châteaubriant-Derval;7;Non;Non;Non;1;Oui;44036;Châteaubriant;Commune;214400368;44036;2,144E+13;ASST CHATEAUBRIANT;Budget annexe;M49;Dépenses de fonctionnement;36309.95;0.03630995;12492;2.906656260006404;1;3;;4;;;1;2;;;;;2020;12629
2020;Non;52;Pays de la Loire;44;Loire-Atlantique;200072726;Communauté de communes Châteaubriant-Derval;7;Non;Non;Non;1;Oui;44036;Châteaubriant;Commune;214400368;44036;2,144E+13;ENERGIES NOUVELLES CHATEAUBRIANT;Budget annexe;M4;Dépenses de fonctionnement;47423.59;0.047423589999999995;12492;3.7963168427793783;1;3;;4;;;1;2;;;;;2020;12629
2020;Non;52;Pays de la Loire;44;Loire-Atlantique;200067635;Communauté d'agglomération Clisson Sèvre et Maine Agglo;4;Oui;Non;Non;2;Non;44037;Château-Thébaud;Commune;214400376;44037;2,144E+13;CHATEAU-THEBAUD;Budget principal;M14;Dépenses de fonctionnement;1901958.37;1.90195837;3200;594.3619906250001;1;1;;4;;;1;2;;;;;2020;3346
2020;Non;52;Pays de la Loire;44;Loire-Atlantique;200067635;Communauté d'agglomération Clisson Sèvre et Maine Agglo;4;Oui;Non;Non;2;Non;44037;Château-Thébaud;Commune;214400376;44037;2,144E+13;COMMERCE PROXIMITE CHATEAU-THEBAUD;Budget annexe;M14;Dépenses de fonctionnement;2647.67;0.00264767;3200;0.827396875;1;3;;4;;;1;2;;;;;2020;3346
2020;Non;52;Pays de la Loire;44;Loire-Atlantique;200067346;Communauté d'agglomération Pornic Agglo Pays de Retz;4;Oui;Non;Non;1;Non;44038;Chauvé;Commune;214400384;44038;2,144E+13;CHAUVE;Budget principal;M14;Dépenses de fonctionnement;1567029.93;1.56702993;2922;536.2867659137577;1;1;;4;;;1;2;;;;;2020;3038
2020;Non;52;Pays de la Loire;44;Loire-Atlantique;200067346;Communauté d'agglomération Pornic Agglo Pays de Retz;3;Oui;Non;Non;2;Non;44039;Cheix-en-Retz;Commune;214400392;44039;2,144E+13;CHEIX-EN-RETZ;Budget principal;M14;Dépenses de fonctionnement;634723.29;0.63472329;1075;590.4402697674419;1;1;;4;;;1;2;;;;;2020;1177
2020;Non;52;Pays de la Loire;44;Loire-Atlantique;200067346;Communauté d'agglomération Pornic Agglo Pays de Retz;3;Oui;Non;Non;2;Non;44039;Cheix-en-Retz;Commune;214400392;44039;2,144E+13;COMMERCE CHEIX-EN-RETZ;Budget annexe;M14;Dépenses de fonctionnement;1867.15;0.0018671500000000001;1075;1.7368837209302326;1;3;;4;;;1;2;;;;;2020;1177
2020;Non;52;Pays de la Loire;44;Loire-Atlantique;244400438;Communauté de communes Grand Lieu Communauté;6;Non;Non;Non;2;Non;44041;La Chevrolière;Commune;214400418;44041;2,144E+13;ZAC LA CHEVROLIERE;Budget annexe;M14;Dépenses de fonctionnement;0.0;0.0;5670;0.0;1;3;;4;;;1;2;;;;;2020;6236
2020;Non;52;Pays de la Loire;44;Loire-Atlantique;244400438;Communauté de communes Grand Lieu Communauté;6;Non;Non;Non;2;Non;44041;La Chevrolière;Commune;214400418;44041;2,144E+13;CHEVROLIERE;Budget principal;M14;Dépenses de fonctionnement;4806586.08;4.80658608;5670;847.7224126984128;1;1;;4;;;1;2;;;;;2020;6236
2020;Non;52;Pays de la Loire;44;Loire-Atlantique;200067635;Communauté d'agglomération Clisson Sèvre et Maine Agglo;6;Non;Non;Oui;2;Non;44043;Clisson;Commune;214400434;44043;2,144E+13;CLISSON;Budget principal;M14;Dépenses de fonctionnement;7017613.45;7.01761345;7421;945.6425616493734;1;1;;4;;;1;2;;;;;2020;7741
2020;Non;52;Pays de la Loire;44;Loire-Atlantique;243500741;Communauté d'agglomération Redon Agglomération;3;Oui;Non;Non;1;Non;44044;Conquereuil;Commune;214400442;44044;2,144E+13;CONQUEREUIL;Budget principal;M14;Dépenses de fonctionnement;744059.77;0.74405977;1134;656.1373633156967;1;1;;4;;;1;2;;;;;2020;1104
2020;Non;52;Pays de la Loire;44;Loire-Atlantique;243500741;Communauté d'agglomération Redon Agglomération;3;Oui;Non;Non;1;Non;44044;Conquereuil;Commune;214400442;44044;2,144E+13;ASST CONQUEREUIL;Budget annexe;M49A;Dépenses de fonctionnement;0.0;0.0;1134;0.0;1;3;;4;;;1;2;;;;;2020;1104
2020;Non;52;Pays de la Loire;44;Loire-Atlantique;243500741;Communauté d'agglomération Redon Agglomération;3;Oui;Non;Non;1;Non;44044;Conquereuil;Commune;214400442;44044;2,144E+13;LOT LE GRAND DOMAINE CONQUEREUIL;Budget annexe;M14;Dépenses de fonctionnement;0.0;0.0;1134;0.0;1;3;;4;;;1;2;;;;;2020;1104
2020;Non;52;Pays de la Loire;44;Loire-Atlantique;200072734;Communauté de communes Estuaire et Sillon;5;Oui;Non;Non;2;Non;44045;Cordemais;Commune;214400459;44045;2,144E+13;CORDEMAIS;Budget principal;M14;Dépenses de fonctionnement;5268984.9;5.2689849;3751;1404.6880565182619;1;1;;4;;;1;2;;;;;2020;3927
2020;Non;52;Pays de la Loire;44;Loire-Atlantique;200072734;Communauté de communes Estuaire et Sillon;5;Oui;Non;Non;2;Non;44045;Cordemais;Commune;214400459;44045;2,144E+13;CAMPING ET GITES MUNICIPAUX;Budget annexe;M4;Dépenses de fonctionnement;0.0;0.0;3751;0.0;1;3;;4;;;1;2;;;;;2020;3927
